지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),해면기압(hPa)
108,서울,2024.2.14 17:00,15.9,,3.6,71,1007.7,1017.9
108,서울,2024.2.14 18:00,14.9,,3.4,78,1008.1,1018.3
108,서울,2024.2.14 19:00,14.3,,3.1,80,1008.4,1018.6
108,서울,2024.2.14 20:00,13.6,,3.2,81,1009.1,1019.3
108,서울,2024.2.14 21:00,13.2,,2.5,83,1009.1,1019.4
108,서울,2024.2.14 22:00,13,,2,84,1008.8,1019.1
108,서울,2024.2.14 23:00,12.7,,3.3,85,1008.4,1018.7
108,서울,2024.2.15 0:00,11.6,,3.7,87,1009,1019.3
108,서울,2024.2.15 1:00,11.1,,2.5,91,1008.2,1018.6
108,서울,2024.2.15 2:00,10.7,,3.1,94,1007.8,1018.2
108,서울,2024.2.15 3:00,9.9,0,2.7,96,1007.2,1017.6
108,서울,2024.2.15 4:00,9.6,,2.8,96,1006.8,1017.2
108,서울,2024.2.15 5:00,9.3,,3,94,1006.5,1016.9
108,서울,2024.2.15 6:00,8.7,0,1.2,95,1005.9,1016.3
108,서울,2024.2.15 7:00,8.4,,2.3,97,1005.1,1015.5
108,서울,2024.2.15 8:00,8.2,,2.5,98,1005.5,1015.9
108,서울,2024.2.15 9:00,8.1,0.1,2.7,98,1005.6,1016
108,서울,2024.2.15 10:00,7.5,,4.2,98,1006,1016.5
108,서울,2024.2.15 11:00,4.8,,5.5,93,1006.6,1017.2
108,서울,2024.2.15 12:00,3,4.6,5.2,95,1007.4,1018.1
108,서울,2024.2.15 13:00,1.9,,2.9,97,1007.4,1018.1
108,서울,2024.2.15 14:00,1.2,,3.1,97,1007.7,1018.5
108,서울,2024.2.15 15:00,1.4,6.2,3.5,99,1008.4,1019.2
108,서울,2024.2.15 16:00,2,,3.1,83,1008.5,1019.2
108,서울,2024.2.15 17:00,2.5,,2.7,76,1009.3,1020
108,서울,2024.2.15 18:00,2.4,,3.1,80,1010.5,1021.2
108,서울,2024.2.15 19:00,2.3,,2.1,80,1011.6,1022.4
108,서울,2024.2.15 20:00,2.2,,2.7,80,1012.1,1022.9
108,서울,2024.2.15 21:00,2.1,,2.4,82,1012.7,1023.5
108,서울,2024.2.15 22:00,1.6,,2.8,71,1013.4,1024.2
108,서울,2024.2.15 23:00,1.2,,2.2,72,1014.1,1024.9
108,서울,2024.2.16 0:00,0.6,,1.2,74,1013.8,1024.7
108,서울,2024.2.16 1:00,0.1,,1.1,79,1013.9,1024.8
108,서울,2024.2.16 2:00,-0.3,,0.7,82,1014.3,1025.2
108,서울,2024.2.16 3:00,-0.7,,1.9,84,1014.8,1025.7
108,서울,2024.2.16 4:00,-1.1,,0.7,87,1014.7,1025.6
108,서울,2024.2.16 5:00,-1.2,,1.6,91,1014.7,1025.6
108,서울,2024.2.16 6:00,-1.3,,1.2,92,1014.8,1025.7
108,서울,2024.2.16 7:00,-1.5,,1.9,93,1014.9,1025.8
108,서울,2024.2.16 8:00,-1.4,,2,95,1015.4,1026.3
108,서울,2024.2.16 9:00,0.3,,2.3,92,1015.7,1026.6
108,서울,2024.2.16 10:00,2.5,,1.3,80,1015.9,1026.7
108,서울,2024.2.16 11:00,3.2,,2.4,67,1015.7,1026.5
108,서울,2024.2.16 12:00,3.5,,2.3,62,1014.9,1025.6
108,서울,2024.2.16 13:00,5.4,,2.3,57,1013.9,1024.6
108,서울,2024.2.16 14:00,6.7,,1.4,52,1012.9,1023.5
108,서울,2024.2.16 15:00,7.6,,3.3,47,1012.1,1022.6
108,서울,2024.2.16 16:00,7.8,,3.1,48,1011.7,1022.2
108,서울,2024.2.16 17:00,7.3,,2.5,50,1011.4,1021.9
108,서울,2024.2.16 18:00,5.3,,2.9,55,1011.4,1022
108,서울,2024.2.16 19:00,4,,2.4,61,1011.6,1022.3
108,서울,2024.2.16 20:00,3,,2.6,67,1011.7,1022.4
108,서울,2024.2.16 21:00,2.6,,2.6,70,1011.8,1022.5
108,서울,2024.2.16 22:00,1.8,,1.4,71,1012,1022.8
108,서울,2024.2.16 23:00,1.2,,0.5,76,1011.8,1022.6
108,서울,2024.2.17 0:00,0.8,,1.2,77,1011.4,1022.2
108,서울,2024.2.17 1:00,0.4,,2.5,81,1011.2,1022
108,서울,2024.2.17 2:00,0.1,,1.6,82,1011.1,1021.9
108,서울,2024.2.17 3:00,0,,1.6,85,1010.9,1021.8
108,서울,2024.2.17 4:00,-0.2,,1.2,85,1010.8,1021.7
108,서울,2024.2.17 5:00,-0.6,,1.6,87,1011,1021.9
108,서울,2024.2.17 6:00,-0.9,,1.8,88,1011.3,1022.2
108,서울,2024.2.17 7:00,-1.1,,1.5,89,1011.5,1022.4
108,서울,2024.2.17 8:00,-1.1,,2.1,90,1011.8,1022.7
108,서울,2024.2.17 9:00,0.5,,1.4,89,1012.2,1023
108,서울,2024.2.17 10:00,3.2,,1.6,79,1012.2,1022.9
108,서울,2024.2.17 11:00,4.7,,1.5,73,1012.3,1022.9
108,서울,2024.2.17 12:00,6.2,,2.2,65,1011.3,1021.9
108,서울,2024.2.17 13:00,8.4,,2.4,59,1010.6,1021.1
108,서울,2024.2.17 14:00,9.5,,2.3,54,1010.1,1020.5
108,서울,2024.2.17 15:00,11.1,,1.6,51,1009.9,1020.3
108,서울,2024.2.17 16:00,11.2,,1.4,50,1009.7,1020.1
108,서울,2024.2.17 17:00,11,,1.4,51,1009.6,1020
108,서울,2024.2.17 18:00,8.8,,2.6,58,1009.9,1020.4
108,서울,2024.2.17 19:00,7.3,,2,65,1010.4,1020.9
108,서울,2024.2.17 20:00,6.3,,1.7,70,1010.6,1021.2
108,서울,2024.2.17 21:00,5.6,,0.1,72,1010.6,1021.2
108,서울,2024.2.17 22:00,4.9,,1.8,77,1010.8,1021.5
108,서울,2024.2.17 23:00,4.3,,1.6,76,1010.8,1021.4
108,서울,2024.2.18 0:00,4,,2,80,1010.6,1021.3
108,서울,2024.2.18 1:00,3.6,,2.2,81,1010.2,1020.9
108,서울,2024.2.18 2:00,3.1,,2.2,83,1010.2,1020.9
108,서울,2024.2.18 3:00,2.7,,1.8,84,1010,1020.7
108,서울,2024.2.18 4:00,2.3,,1.6,86,1009.9,1020.6
108,서울,2024.2.18 5:00,1.9,,2,87,1009.4,1020.1
108,서울,2024.2.18 6:00,1.6,,1.7,87,1009.4,1020.2
108,서울,2024.2.18 7:00,1.3,,2,88,1009.7,1020.5
108,서울,2024.2.18 8:00,1.4,,2.2,89,1010.2,1021
108,서울,2024.2.18 9:00,4.1,,2.9,77,1010.3,1021
108,서울,2024.2.18 10:00,5.6,,2.8,70,1009.9,1020.5
108,서울,2024.2.18 11:00,7.2,,3,63,1009.5,1020
108,서울,2024.2.18 12:00,7.6,,2.7,61,1009.1,1019.6
108,서울,2024.2.18 13:00,8.3,,2.8,59,1008.3,1018.8
108,서울,2024.2.18 14:00,8.7,,3.4,56,1007.3,1017.7
108,서울,2024.2.18 15:00,9.1,0,3.1,55,1006.4,1016.8
108,서울,2024.2.18 16:00,8.5,,3.9,73,1006.2,1016.6
108,서울,2024.2.18 17:00,8.1,,3.4,82,1005.9,1016.3
108,서울,2024.2.18 18:00,7.4,5,3.9,92,1005.5,1016
108,서울,2024.2.18 19:00,7.6,,3.8,94,1005,1015.5
108,서울,2024.2.18 20:00,7.7,,3.3,95,1004.3,1014.7
108,서울,2024.2.18 21:00,8,2.7,3.1,95,1004.1,1014.5
108,서울,2024.2.18 22:00,8.5,,4.4,98,1003,1013.4
108,서울,2024.2.18 23:00,8.9,,3.9,100,1002,1012.4
108,서울,2024.2.19 0:00,9.4,9.4,3.3,100,1001.1,1011.4
108,서울,2024.2.19 1:00,9.7,,3.4,99,1000.4,1010.7
108,서울,2024.2.19 2:00,9.9,,2.2,100,1000.1,1010.4
108,서울,2024.2.19 3:00,10.1,5.8,1.7,99,999.5,1009.8
108,서울,2024.2.19 4:00,10.3,,1.8,100,998.7,1009
108,서울,2024.2.19 5:00,10.4,,1.6,99,998.3,1008.6
108,서울,2024.2.19 6:00,10.5,1.5,0.9,99,997.9,1008.2
108,서울,2024.2.19 7:00,10.7,,0.6,99,997.8,1008.1
108,서울,2024.2.19 8:00,10.8,,0.9,99,997.9,1008.2
108,서울,2024.2.19 9:00,11,0.2,1.4,99,998.2,1008.5
108,서울,2024.2.19 10:00,11.4,,0.2,99,998.1,1008.3
108,서울,2024.2.19 11:00,11.9,,1.9,99,998.7,1008.9
108,서울,2024.2.19 12:00,11.8,0.2,2.2,99,998.4,1008.6
108,서울,2024.2.19 13:00,11.4,,2.9,99,998.3,1008.5
108,서울,2024.2.19 14:00,10.8,,4.5,99,998.9,1009.2
108,서울,2024.2.19 15:00,10.6,0.6,1,98,998.4,1008.7
108,서울,2024.2.19 16:00,9.8,,3.5,98,1000.3,1010.6
108,서울,2024.2.19 17:00,9.3,,3,98,1001.2,1011.5
108,서울,2024.2.19 18:00,8.3,0.6,4.4,94,1003,1013.4
108,서울,2024.2.19 19:00,7.4,,2.2,94,1002.9,1013.3
108,서울,2024.2.19 20:00,6.7,,3.1,93,1004.7,1015.2
108,서울,2024.2.19 21:00,5.9,0,2.5,90,1006.3,1016.9
108,서울,2024.2.19 22:00,5.2,,3,90,1006.6,1017.2
108,서울,2024.2.19 23:00,4.8,,2.9,90,1006.8,1017.4
108,서울,2024.2.20 0:00,4.2,0,2.8,88,1008.1,1018.7
108,서울,2024.2.20 1:00,4.3,,2,90,1008.1,1018.7
108,서울,2024.2.20 2:00,3.8,,2.4,92,1009.3,1020
108,서울,2024.2.20 3:00,3.4,0.3,1.7,92,1009.9,1020.6
108,서울,2024.2.20 4:00,3.1,,2,90,1009.5,1020.2
108,서울,2024.2.20 5:00,2.9,,3.3,87,1010.1,1020.8
108,서울,2024.2.20 6:00,2.9,0,1.7,89,1010.4,1021.1
108,서울,2024.2.20 7:00,3.1,,0.6,90,1010.7,1021.4
108,서울,2024.2.20 8:00,3.5,,2.6,91,1011,1021.7
108,서울,2024.2.20 9:00,4.2,,1.2,90,1011.8,1022.5
108,서울,2024.2.20 10:00,4.6,,2.1,87,1012.2,1022.8
108,서울,2024.2.20 11:00,4.6,,3.6,87,1012.5,1023.2
108,서울,2024.2.20 12:00,5,,1.1,88,1012.6,1023.3
108,서울,2024.2.20 13:00,6.2,,3.2,87,1012,1022.6
108,서울,2024.2.20 14:00,6.7,,4.4,79,1011.5,1022.1
108,서울,2024.2.20 15:00,6.7,0,4.8,78,1011.1,1021.7
108,서울,2024.2.20 16:00,6,,4.6,83,1011.4,1022
108,서울,2024.2.20 17:00,5.3,,4.4,88,1011.5,1022.1
108,서울,2024.2.20 18:00,4.5,1.8,5.6,90,1012.3,1023
108,서울,2024.2.20 19:00,4.1,,5.6,89,1013.1,1023.8
108,서울,2024.2.20 20:00,4.1,,5,88,1013.1,1023.8
108,서울,2024.2.20 21:00,3.9,0.5,5.9,84,1013.2,1023.9
108,서울,2024.2.20 22:00,3.9,,5.8,82,1013.7,1024.4
108,서울,2024.2.20 23:00,3.8,,6,81,1012.8,1023.5
108,서울,2024.2.21 0:00,3.8,0,5.4,79,1012.4,1023.1
108,서울,2024.2.21 1:00,3.9,,4.6,76,1012.5,1023.2
108,서울,2024.2.21 2:00,3.9,,5.8,77,1012,1022.7
108,서울,2024.2.21 3:00,3.6,0,6.1,80,1010.9,1021.6
108,서울,2024.2.21 4:00,3.3,,5.3,87,1009.9,1020.6
108,서울,2024.2.21 5:00,2.9,,4.5,92,1010,1020.7
108,서울,2024.2.21 6:00,2.8,3.5,4.5,93,1009.7,1020.4
108,서울,2024.2.21 7:00,2.5,,5.8,94,1009.9,1020.6
108,서울,2024.2.21 8:00,2.4,,6,94,1009.8,1020.5
108,서울,2024.2.21 9:00,2.4,2.9,6.2,92,1010.2,1020.9
108,서울,2024.2.21 10:00,2.5,,5.6,92,1010.5,1021.2
108,서울,2024.2.21 11:00,2.6,,5.2,93,1010.6,1021.3
108,서울,2024.2.21 12:00,2.4,1.9,5.2,93,1010.2,1020.9
108,서울,2024.2.21 13:00,1.8,,5.1,94,1010,1020.8
108,서울,2024.2.21 14:00,1.8,,3.6,97,1009.4,1020.2
108,서울,2024.2.21 15:00,2,2.7,4.8,94,1009,1019.7
108,서울,2024.2.21 16:00,2,,4.7,93,1009,1019.7
108,서울,2024.2.21 17:00,1.9,,5.4,91,1009.1,1019.8
108,서울,2024.2.21 18:00,1.4,0.9,5.6,92,1009.5,1020.3
108,서울,2024.2.21 19:00,0.9,,4.3,96,1010.5,1021.3
108,서울,2024.2.21 20:00,0.6,,4.7,98,1010.9,1021.7
108,서울,2024.2.21 21:00,0.4,3.2,4.8,98,1011.4,1022.2
108,서울,2024.2.21 22:00,0.3,,4.6,98,1011.5,1022.3
108,서울,2024.2.21 23:00,0.2,,4.7,98,1011.8,1022.7
108,서울,2024.2.22 0:00,0,2.7,4.5,98,1012,1022.9
108,서울,2024.2.22 1:00,-0.1,,4.4,99,1012.8,1023.7
108,서울,2024.2.22 2:00,-0.2,,4.5,99,1013,1023.9
108,서울,2024.2.22 3:00,-0.2,4,4.1,99,1013.5,1024.4
108,서울,2024.2.22 4:00,-0.3,,3.8,99,1013.8,1024.7
108,서울,2024.2.22 5:00,-0.5,,4.5,98,1014.2,1025.1
108,서울,2024.2.22 6:00,-0.8,4.3,4.8,97,1014.2,1025.1
108,서울,2024.2.22 7:00,-1.1,,4.9,96,1014.2,1025.1
108,서울,2024.2.22 8:00,-0.9,,5.2,86,1014.8,1025.7
108,서울,2024.2.22 9:00,-0.4,0.5,4.8,84,1015.6,1026.5
108,서울,2024.2.22 10:00,0,,3.6,80,1017.1,1028
108,서울,2024.2.22 11:00,0.3,,5.2,75,1017.2,1028.1
108,서울,2024.2.22 12:00,0.8,0,4.9,76,1017.4,1028.3
108,서울,2024.2.22 13:00,1.3,,3.7,79,1015.8,1026.6
108,서울,2024.2.22 14:00,1.5,,4.2,74,1015.7,1026.5
108,서울,2024.2.22 15:00,1.4,0,4.3,76,1015.8,1026.6
108,서울,2024.2.22 16:00,1.2,,4.7,78,1015.8,1026.6
108,서울,2024.2.22 17:00,1.1,,3.7,78,1015.5,1026.3
108,서울,2024.2.22 18:00,0.7,0,3.7,79,1016.2,1027.1
108,서울,2024.2.22 19:00,0.6,,5,75,1016.7,1027.6
108,서울,2024.2.22 20:00,0.6,,3.9,76,1016.8,1027.7
108,서울,2024.2.22 21:00,0.5,0,2.5,79,1017.7,1028.6
108,서울,2024.2.22 22:00,0.3,,3.3,79,1017.9,1028.8
108,서울,2024.2.22 23:00,0.1,,3.4,84,1017.5,1028.4
108,서울,2024.2.23 0:00,-0.1,0,3.5,86,1017.6,1028.5
108,서울,2024.2.23 1:00,-0.3,,2.9,88,1017.8,1028.7
108,서울,2024.2.23 2:00,-0.6,,3.2,91,1017.6,1028.5
108,서울,2024.2.23 3:00,-0.8,0.4,3.4,91,1017.3,1028.2
108,서울,2024.2.23 4:00,-0.8,,3.7,88,1017.1,1028
108,서울,2024.2.23 5:00,-0.8,,3.2,86,1017.2,1028.1
108,서울,2024.2.23 6:00,-0.8,0,2.7,84,1017.9,1028.8
108,서울,2024.2.23 7:00,-0.9,,3.2,83,1018.8,1029.8
108,서울,2024.2.23 8:00,-0.7,,3.8,81,1019.4,1030.4
108,서울,2024.2.23 9:00,0,,3.8,76,1019.9,1030.8
108,서울,2024.2.23 10:00,1.1,,4.3,67,1019.7,1030.6
108,서울,2024.2.23 11:00,2.4,,3.3,62,1019.6,1030.4
108,서울,2024.2.23 12:00,3.6,,3.9,57,1019.1,1029.9
108,서울,2024.2.23 13:00,4.6,,4.5,55,1018.5,1029.2
108,서울,2024.2.23 14:00,5.5,,3,53,1018.3,1029
108,서울,2024.2.23 15:00,6,,3,53,1018.1,1028.8
108,서울,2024.2.23 16:00,5.5,,2.8,54,1018.5,1029.2
108,서울,2024.2.23 17:00,5.2,,3.4,55,1018.3,1029
108,서울,2024.2.23 18:00,4.5,,2.5,57,1018.6,1029.3
108,서울,2024.2.23 19:00,3.7,,3.9,56,1019.1,1029.9
108,서울,2024.2.23 20:00,2.9,,5.3,59,1019.6,1030.4
108,서울,2024.2.23 21:00,1.8,,4.7,63,1021.1,1032
108,서울,2024.2.23 22:00,1.1,,3.6,66,1021.8,1032.7
108,서울,2024.2.23 23:00,0.6,,4.1,66,1021,1031.9
108,서울,2024.2.24 0:00,0.2,,3.7,69,1020.2,1031.1
108,서울,2024.2.24 1:00,-0.1,,3.2,68,1020.3,1031.3
108,서울,2024.2.24 2:00,-0.2,,3.8,69,1020.5,1031.5
108,서울,2024.2.24 3:00,-0.5,,3.5,69,1021,1032
108,서울,2024.2.24 4:00,-0.6,,3.6,68,1021.3,1032.3
108,서울,2024.2.24 5:00,-0.9,,3.3,69,1020.6,1031.6
108,서울,2024.2.24 6:00,-1,,4,70,1020.5,1031.5
108,서울,2024.2.24 7:00,-1.3,,4.1,70,1020.2,1031.2
108,서울,2024.2.24 8:00,-1.1,,2.6,67,1020.1,1031.1
108,서울,2024.2.24 9:00,-0.1,,3.5,63,1020.4,1031.4
108,서울,2024.2.24 10:00,1.5,,3.2,57,1020.4,1031.3
108,서울,2024.2.24 11:00,2.1,,3.5,54,1019.9,1030.7
108,서울,2024.2.24 12:00,3.9,,3.6,52,1019.4,1030.2
108,서울,2024.2.24 13:00,4.6,,2.7,53,1017.7,1028.4
108,서울,2024.2.24 14:00,5.4,,4.5,50,1016.6,1027.3
108,서울,2024.2.24 15:00,5.6,,2.9,50,1015.5,1026.2
108,서울,2024.2.24 16:00,5.4,,2.8,51,1015.2,1025.9
108,서울,2024.2.24 17:00,5.1,,1.9,53,1015.1,1025.8
108,서울,2024.2.24 18:00,4.5,0,1.8,60,1015.3,1026
108,서울,2024.2.24 19:00,3.3,,2.4,79,1015.9,1026.6
108,서울,2024.2.24 20:00,2.4,,2.1,89,1015.6,1026.4
108,서울,2024.2.24 21:00,2.1,1.3,2.2,91,1015.5,1026.3
108,서울,2024.2.24 22:00,2.1,,2.5,93,1015,1025.8
108,서울,2024.2.24 23:00,1.9,,3,94,1014.5,1025.3
108,서울,2024.2.25 0:00,1.6,1,2.5,94,1014.2,1025
108,서울,2024.2.25 1:00,1.3,,2.7,94,1014,1024.8
108,서울,2024.2.25 2:00,1.1,,2.6,95,1013.5,1024.3
108,서울,2024.2.25 3:00,1.1,0.8,2.5,95,1012.9,1023.7
108,서울,2024.2.25 4:00,1.1,,2.2,94,1012.4,1023.2
108,서울,2024.2.25 5:00,0.9,,2.4,95,1012.5,1023.3
108,서울,2024.2.25 6:00,0.9,0.8,1.3,95,1012.1,1022.9
108,서울,2024.2.25 7:00,0.8,,2.3,95,1012.2,1023
108,서울,2024.2.25 8:00,0.9,,1.1,94,1012.9,1023.7
108,서울,2024.2.25 9:00,1.4,0.2,0.3,93,1012.8,1023.6
108,서울,2024.2.25 10:00,2.4,,1.6,89,1012.6,1023.4
108,서울,2024.2.25 11:00,3.5,,1.1,84,1012.4,1023.1
108,서울,2024.2.25 12:00,4.7,0,1.3,74,1012.1,1022.7
108,서울,2024.2.25 13:00,5.2,,1.3,71,1011.7,1022.3
108,서울,2024.2.25 14:00,4.9,,2.1,76,1011.7,1022.4
108,서울,2024.2.25 15:00,5,,3.4,68,1011.8,1022.5
108,서울,2024.2.25 16:00,5.7,,2.3,64,1011.7,1022.3
108,서울,2024.2.25 17:00,5.3,,2.6,68,1011.8,1022.4
108,서울,2024.2.25 18:00,4.9,,1.2,68,1012.2,1022.9
108,서울,2024.2.25 19:00,4.4,,3,66,1012.8,1023.5
108,서울,2024.2.25 20:00,3.9,,1.5,69,1013.5,1024.2
108,서울,2024.2.25 21:00,3,,2,73,1014.1,1024.8
108,서울,2024.2.25 22:00,2.5,,2.3,75,1014.7,1025.5
108,서울,2024.2.25 23:00,1.7,,1.4,77,1014.8,1025.6
108,서울,2024.2.26 0:00,1.3,,1.7,80,1015.1,1025.9
108,서울,2024.2.26 1:00,0.8,,1.2,81,1015.4,1026.3
108,서울,2024.2.26 2:00,0.3,,0,83,1015.7,1026.6
108,서울,2024.2.26 3:00,-0.2,,1.3,85,1015.5,1026.4
108,서울,2024.2.26 4:00,-0.6,,0.8,88,1015.3,1026.2
108,서울,2024.2.26 5:00,-0.7,,0.4,90,1015.6,1026.5
108,서울,2024.2.26 6:00,-0.9,,1.2,90,1016.2,1027.1
108,서울,2024.2.26 7:00,-1.2,,2.1,90,1016.8,1027.8
108,서울,2024.2.26 8:00,-0.9,,1.8,91,1017.4,1028.3
108,서울,2024.2.26 9:00,1.4,,1,86,1017.7,1028.6
108,서울,2024.2.26 10:00,3.7,,2.7,72,1017.7,1028.4
108,서울,2024.2.26 11:00,5.5,,2.8,61,1017.8,1028.5
108,서울,2024.2.26 12:00,7.1,,2.6,53,1017.3,1027.9
108,서울,2024.2.26 13:00,8.5,,2.2,49,1016.6,1027.1
108,서울,2024.2.26 14:00,8.4,,0.7,45,1016.2,1026.7
108,서울,2024.2.26 15:00,8.5,,1.3,44,1016.2,1026.7
108,서울,2024.2.26 16:00,8.9,,3,43,1015.9,1026.4
108,서울,2024.2.26 17:00,8.4,,2,43,1016,1026.5
108,서울,2024.2.26 18:00,7.2,,3.3,48,1016.4,1027
108,서울,2024.2.26 19:00,6.3,,3.4,49,1016.9,1027.5
108,서울,2024.2.26 20:00,5.4,,2.5,54,1017.1,1027.8
108,서울,2024.2.26 21:00,4.7,,2.3,55,1017.5,1028.2
108,서울,2024.2.26 22:00,3.8,,2.1,57,1018.2,1029
108,서울,2024.2.26 23:00,3.2,,2.2,60,1018.1,1028.9
108,서울,2024.2.27 0:00,2.8,,2.6,61,1018.5,1029.3
108,서울,2024.2.27 1:00,2.2,,2.6,65,1019.4,1030.2
108,서울,2024.2.27 2:00,1.8,,3.3,67,1019.5,1030.4
108,서울,2024.2.27 3:00,2.1,,4.8,64,1019.3,1030.1
108,서울,2024.2.27 4:00,1.9,,4.2,63,1019.2,1030
108,서울,2024.2.27 5:00,1.6,,5.2,63,1019.4,1030.3
108,서울,2024.2.27 6:00,1.3,,4.4,64,1019.7,1030.6
108,서울,2024.2.27 7:00,1.2,,4.3,63,1019.7,1030.6
108,서울,2024.2.27 8:00,1.5,,4.5,63,1019.6,1030.5
108,서울,2024.2.27 9:00,2.3,,3.6,59,1020.3,1031.1
108,서울,2024.2.27 10:00,3.6,,4.2,54,1020.4,1031.2
108,서울,2024.2.27 11:00,5,,3.8,49,1020.3,1031
108,서울,2024.2.27 12:00,6.2,,3.5,46,1020,1030.7
108,서울,2024.2.27 13:00,7.7,,3,44,1018.9,1029.5
108,서울,2024.2.27 14:00,8.2,,2.8,41,1018.4,1029
108,서울,2024.2.27 15:00,9.6,,2.8,38,1017.8,1028.3
108,서울,2024.2.27 16:00,9.5,,2.6,38,1017.6,1028.1
108,서울,2024.2.27 17:00,8.9,,1.5,41,1017.4,1027.9
108,서울,2024.2.27 18:00,8.1,,0.5,45,1017.6,1028.2
108,서울,2024.2.27 19:00,7.5,,1.5,47,1017.7,1028.3
108,서울,2024.2.27 20:00,7.3,,1.8,48,1018,1028.6
108,서울,2024.2.27 21:00,7,,2.1,49,1017.9,1028.5
108,서울,2024.2.27 22:00,6.7,,2.6,48,1018.3,1028.9
108,서울,2024.2.27 23:00,6.3,,2.5,51,1018.7,1029.4
108,서울,2024.2.28 0:00,5.8,,0.9,51,1018.5,1029.2
108,서울,2024.2.28 1:00,5.1,,2.4,54,1018.2,1028.9
108,서울,2024.2.28 2:00,4.7,,2.8,58,1018.2,1028.9
108,서울,2024.2.28 3:00,4.5,,2.6,58,1017.6,1028.3
108,서울,2024.2.28 4:00,3.8,,2.7,61,1017.3,1028
108,서울,2024.2.28 5:00,3.7,,2.5,62,1017.6,1028.3
108,서울,2024.2.28 6:00,3.7,,2.9,62,1017.6,1028.3
108,서울,2024.2.28 7:00,3.3,,2.6,63,1017.8,1028.6
108,서울,2024.2.28 8:00,3.4,,2.9,65,1018,1028.8
108,서울,2024.2.28 9:00,4.4,,2.8,62,1018.7,1029.4
108,서울,2024.2.28 10:00,5.8,,1.9,57,1018.7,1029.4
108,서울,2024.2.28 11:00,7.1,,2,53,1018.7,1029.3
108,서울,2024.2.28 12:00,8.1,,1.7,52,1018.2,1028.8
108,서울,2024.2.28 13:00,9,,1.4,49,1017.7,1028.2
108,서울,2024.2.28 14:00,9.7,,1.5,50,1016.9,1027.4
108,서울,2024.2.28 15:00,9.9,,0.8,49,1016.2,1026.7
108,서울,2024.2.28 16:00,9.8,,2.3,50,1016.2,1026.7
108,서울,2024.2.28 17:00,9.4,,1.5,51,1016.1,1026.6
108,서울,2024.2.28 18:00,8.7,,1.8,54,1015.9,1026.4
108,서울,2024.2.28 19:00,8.1,,1.7,59,1015.9,1026.4
108,서울,2024.2.28 20:00,7.4,,2.2,66,1015.9,1026.5
108,서울,2024.2.28 21:00,6.9,,2,68,1015.9,1026.5
108,서울,2024.2.28 22:00,6.3,,1.7,70,1016.4,1027
108,서울,2024.2.28 23:00,5.7,,0.7,70,1016.4,1027.1
108,서울,2024.2.29 0:00,5.2,,1.1,71,1015.9,1026.6
108,서울,2024.2.29 1:00,5.2,,1.7,72,1016,1026.7
108,서울,2024.2.29 2:00,4.5,,1,76,1015.6,1026.3
108,서울,2024.2.29 3:00,3.9,,0.9,77,1015.2,1025.9
108,서울,2024.2.29 4:00,3.5,,1.2,78,1015,1025.7
108,서울,2024.2.29 5:00,3.7,,1.1,79,1014.8,1025.5
108,서울,2024.2.29 6:00,3.3,,0.3,80,1014.6,1025.3
108,서울,2024.2.29 7:00,3,,2,80,1014,1024.7
108,서울,2024.2.29 8:00,3,,0.1,75,1013.6,1024.3
108,서울,2024.2.29 9:00,3.8,,1.1,78,1014.4,1025.1
108,서울,2024.2.29 10:00,5.1,,1.6,71,1013.9,1024.6
108,서울,2024.2.29 11:00,6,,1.2,64,1013.4,1024
108,서울,2024.2.29 12:00,6.8,,0.8,59,1012.4,1023
108,서울,2024.2.29 13:00,7.4,,1.2,53,1011.3,1021.8
108,서울,2024.2.29 14:00,8.4,,1.2,55,1010.2,1020.7
108,서울,2024.2.29 15:00,8.7,,1.1,54,1009.3,1019.7
108,서울,2024.2.29 16:00,9.3,,2.9,50,1008.8,1019.2
108,서울,2024.2.29 17:00,8.7,,2.9,53,1008.7,1019.1
108,서울,2024.2.29 18:00,7.6,,3.9,50,1009.1,1019.6
108,서울,2024.2.29 19:00,6.6,,3.4,48,1009.4,1020
108,서울,2024.2.29 20:00,5.3,,4.8,62,1009.3,1019.9
108,서울,2024.2.29 21:00,4.1,,6.2,59,1009.4,1020
108,서울,2024.2.29 22:00,2.5,,4.3,43,1009.9,1020.6
108,서울,2024.2.29 23:00,1.5,,3.5,50,1010.4,1021.2
108,서울,2024.3.1 0:00,0.3,,3,52,1011.1,1021.9
108,서울,2024.3.1 1:00,-0.4,,2.9,55,1011.1,1022
108,서울,2024.3.1 2:00,-1.2,,3.5,56,1011.7,1022.6
108,서울,2024.3.1 3:00,-1.9,,4.1,52,1012.2,1023.1
108,서울,2024.3.1 4:00,-2.5,,3.9,43,1012.5,1023.5
108,서울,2024.3.1 5:00,-2.8,,5,36,1012.5,1023.5
108,서울,2024.3.1 6:00,-3.8,,4.2,37,1012.6,1023.6
108,서울,2024.3.1 7:00,-4.8,,4.4,36,1013.2,1024.3
108,서울,2024.3.1 8:00,-5.3,,3.1,38,1013.8,1024.9
108,서울,2024.3.1 9:00,-4.8,,5.2,36,1013.8,1024.9
108,서울,2024.3.1 10:00,-4.5,,5.5,31,1013.9,1025
108,서울,2024.3.1 11:00,-3.3,,3.9,35,1013.8,1024.8
