지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),해면기압(hPa)
108,서울,2025.2.14 2:00,-0.1,,0.7,78,1012,1022.9
108,서울,2025.2.14 3:00,-0.4,,0.5,80,1011.9,1022.8
108,서울,2025.2.14 4:00,-0.4,,0.1,82,1011.6,1022.5
108,서울,2025.2.14 5:00,-0.9,,1.7,83,1011.5,1022.4
108,서울,2025.2.14 6:00,-1,,1.7,84,1011.7,1022.6
108,서울,2025.2.14 7:00,-1.4,,2.3,84,1011.5,1022.4
108,서울,2025.2.14 8:00,-1.5,,2,86,1011.8,1022.7
108,서울,2025.2.14 9:00,-0.1,,2.6,86,1012,1022.9
108,서울,2025.2.14 10:00,2.4,,2.2,76,1012.1,1022.9
108,서울,2025.2.14 11:00,5.3,,1.4,71,1011.7,1022.3
108,서울,2025.2.14 12:00,7.6,,2.5,59,1011,1021.5
108,서울,2025.2.14 13:00,9.1,,2.7,52,1010.1,1020.6
108,서울,2025.2.14 14:00,9.7,,3.4,47,1009.4,1019.8
108,서울,2025.2.14 15:00,9.7,,3.3,38,1009.2,1019.6
108,서울,2025.2.14 16:00,9.6,,3.4,37,1009.2,1019.6
108,서울,2025.2.14 17:00,8.6,,3.6,33,1009.2,1019.7
108,서울,2025.2.14 18:00,7.1,,2.5,38,1009.1,1019.6
108,서울,2025.2.14 19:00,6,,1.3,46,1009.3,1019.9
108,서울,2025.2.14 20:00,4.9,,1.5,57,1009.7,1020.3
108,서울,2025.2.14 21:00,4.1,,1.9,69,1009.9,1020.6
108,서울,2025.2.14 22:00,3.6,,1.7,76,1010.3,1021
108,서울,2025.2.14 23:00,3,,1.7,81,1010.2,1020.9
108,서울,2025.2.15 0:00,2.5,,1.1,85,1010.2,1020.9
108,서울,2025.2.15 1:00,2.4,,0,86,1010.2,1020.9
108,서울,2025.2.15 2:00,2.3,,1.3,88,1009.6,1020.3
108,서울,2025.2.15 3:00,1.7,,0.1,90,1009.4,1020.2
108,서울,2025.2.15 4:00,1.2,,1.7,90,1008.8,1019.6
108,서울,2025.2.15 5:00,1.1,,1.7,88,1008.6,1019.4
108,서울,2025.2.15 6:00,0.8,,1.5,88,1008.8,1019.6
108,서울,2025.2.15 7:00,0.5,,2.3,89,1008.5,1019.3
108,서울,2025.2.15 8:00,0.6,,2.3,89,1008.6,1019.4
108,서울,2025.2.15 9:00,1.5,,1.8,89,1008.3,1019.1
108,서울,2025.2.15 10:00,3.2,,1.7,83,1007.6,1018.3
108,서울,2025.2.15 11:00,4.7,,1.6,75,1007.4,1018
108,서울,2025.2.15 12:00,5.5,,1.9,70,1007,1017.6
108,서울,2025.2.15 13:00,6.3,,2.3,67,1006,1016.5
108,서울,2025.2.15 14:00,6.8,,3.2,63,1005.5,1016
108,서울,2025.2.15 15:00,7.8,,2.4,59,1004.8,1015.3
108,서울,2025.2.15 16:00,7.7,,2.6,58,1004.8,1015.3
108,서울,2025.2.15 17:00,7.2,,2.3,62,1005,1015.5
108,서울,2025.2.15 18:00,6.7,,1.6,64,1004.6,1015.1
108,서울,2025.2.15 19:00,6.1,,2,68,1004.9,1015.4
108,서울,2025.2.15 20:00,5.7,,1.5,70,1005,1015.6
108,서울,2025.2.15 21:00,5.3,,1.4,72,1005.4,1016
108,서울,2025.2.15 22:00,4.9,,1.8,74,1006.3,1016.9
108,서울,2025.2.15 23:00,4.2,,0.5,76,1006.2,1016.8
108,서울,2025.2.16 0:00,3.4,,1.2,80,1006.6,1017.2
108,서울,2025.2.16 1:00,2.8,,0.5,83,1006.2,1016.9
108,서울,2025.2.16 2:00,2.4,,1.4,85,1006,1016.7
108,서울,2025.2.16 3:00,2.3,,0.6,87,1006.4,1017.1
108,서울,2025.2.16 4:00,2.1,,1.2,87,1005.9,1016.6
108,서울,2025.2.16 5:00,1.9,,1.8,88,1005.9,1016.6
108,서울,2025.2.16 6:00,1.7,,1.9,88,1005.5,1016.2
108,서울,2025.2.16 7:00,1.4,,2.1,89,1005.2,1015.9
108,서울,2025.2.16 8:00,1.4,,1.8,90,1005.5,1016.2
108,서울,2025.2.16 9:00,2.5,,1.6,89,1005.7,1016.4
108,서울,2025.2.16 10:00,4.4,,1.6,82,1004.9,1015.5
108,서울,2025.2.16 11:00,6.2,,0.9,75,1005,1015.5
108,서울,2025.2.16 12:00,8,,2.5,70,1004.6,1015.1
108,서울,2025.2.16 13:00,8.6,,4.5,64,1003.8,1014.2
108,서울,2025.2.16 14:00,9.4,,3.6,58,1003.2,1013.6
108,서울,2025.2.16 15:00,8.9,,3.8,66,1003,1013.4
108,서울,2025.2.16 16:00,8.7,,3.3,69,1003.2,1013.6
108,서울,2025.2.16 17:00,8,,3.8,72,1003.1,1013.5
108,서울,2025.2.16 18:00,6.7,,3.6,77,1003.3,1013.8
108,서울,2025.2.16 19:00,6,,3.2,83,1004.2,1014.7
108,서울,2025.2.16 20:00,5.3,,3.4,85,1004.8,1015.4
108,서울,2025.2.16 21:00,4,,3.3,76,1005.8,1016.4
108,서울,2025.2.16 22:00,2.4,,4.3,68,1006.8,1017.5
108,서울,2025.2.16 23:00,1.2,,3.4,60,1007.5,1018.3
108,서울,2025.2.17 0:00,0.4,,3,52,1008.4,1019.2
108,서울,2025.2.17 1:00,-0.1,,3.3,47,1009.2,1020
108,서울,2025.2.17 2:00,-0.5,,3,42,1009.6,1020.5
108,서울,2025.2.17 3:00,-0.9,,2.3,36,1009.6,1020.5
108,서울,2025.2.17 4:00,-1,,4.7,34,1010.3,1021.2
108,서울,2025.2.17 5:00,-1.1,,4.2,35,1011.4,1022.3
108,서울,2025.2.17 6:00,-1.5,,2.8,38,1012,1022.9
108,서울,2025.2.17 7:00,-1.8,,2.8,42,1012.2,1023.1
108,서울,2025.2.17 8:00,-1.8,,2.8,43,1012.8,1023.7
108,서울,2025.2.17 9:00,-0.6,,3,39,1013.6,1024.5
108,서울,2025.2.17 10:00,0.1,,4.5,32,1013.5,1024.4
108,서울,2025.2.17 11:00,0.8,,3.8,31,1013.4,1024.2
108,서울,2025.2.17 12:00,1.6,,3.5,28,1013.2,1024
108,서울,2025.2.17 13:00,2.6,,4.2,30,1012.6,1023.4
108,서울,2025.2.17 14:00,2.8,,4.7,28,1012.3,1023.1
108,서울,2025.2.17 15:00,2.9,,4,29,1012.5,1023.3
108,서울,2025.2.17 16:00,3.3,,5,29,1012.6,1023.3
108,서울,2025.2.17 17:00,2.3,,4.8,31,1012.7,1023.5
108,서울,2025.2.17 18:00,1,,2.7,37,1012.8,1023.6
108,서울,2025.2.17 19:00,0,,3.5,39,1013.3,1024.2
108,서울,2025.2.17 20:00,-0.7,,3,45,1013.7,1024.6
108,서울,2025.2.17 21:00,-1.6,,4.5,49,1014,1025
108,서울,2025.2.17 22:00,-2.4,,4.1,54,1014.5,1025.5
108,서울,2025.2.17 23:00,-3,,2.8,57,1014.4,1025.4
108,서울,2025.2.18 0:00,-3.4,,2,57,1014.4,1025.4
108,서울,2025.2.18 1:00,-3.9,,1.2,58,1014.6,1025.7
108,서울,2025.2.18 2:00,-4,,1.5,59,1014.7,1025.8
108,서울,2025.2.18 3:00,-4.1,,2.3,58,1014.8,1025.9
108,서울,2025.2.18 4:00,-4.1,,2.8,53,1014.9,1026
108,서울,2025.2.18 5:00,-4.4,,2.5,48,1015,1026.1
108,서울,2025.2.18 6:00,-4.7,,2.8,45,1015.4,1026.5
108,서울,2025.2.18 7:00,-5.1,,2,46,1015.8,1026.9
108,서울,2025.2.18 8:00,-5,,2.1,47,1016.3,1027.4
108,서울,2025.2.18 9:00,-3.6,,2.4,44,1016.5,1027.6
108,서울,2025.2.18 10:00,-1.8,,4.1,36,1016.2,1027.2
108,서울,2025.2.18 11:00,-1,,5.2,34,1015.7,1026.6
108,서울,2025.2.18 12:00,-0.3,,5.5,32,1015.4,1026.3
108,서울,2025.2.18 13:00,1.1,,3.5,28,1014.4,1025.2
108,서울,2025.2.18 14:00,1.7,,4.3,23,1013.9,1024.7
108,서울,2025.2.18 15:00,2.1,,5,24,1013.4,1024.2
108,서울,2025.2.18 16:00,1.8,,6,23,1012.9,1023.7
108,서울,2025.2.18 17:00,1.6,,5.1,24,1013.1,1023.9
108,서울,2025.2.18 18:00,0.1,,4.3,29,1013.4,1024.3
108,서울,2025.2.18 19:00,-1,,4.3,34,1014.2,1025.1
108,서울,2025.2.18 20:00,-2,,4,35,1014.7,1025.7
108,서울,2025.2.18 21:00,-2.9,,3.1,41,1015.5,1026.5
108,서울,2025.2.18 22:00,-3.7,,3.2,47,1016,1027.1
108,서울,2025.2.18 23:00,-4.4,,0.8,49,1015.9,1027
108,서울,2025.2.19 0:00,-4.7,,2.1,49,1016.1,1027.2
108,서울,2025.2.19 1:00,-4.9,,2,51,1016.7,1027.8
108,서울,2025.2.19 2:00,-5.4,,0.9,53,1016.5,1027.6
108,서울,2025.2.19 3:00,-5.4,,2.1,54,1016.5,1027.6
108,서울,2025.2.19 4:00,-5.8,,0.9,55,1015.9,1027
108,서울,2025.2.19 5:00,-5.7,,2,57,1015.9,1027
108,서울,2025.2.19 6:00,-5.3,,3,56,1016,1027.1
108,서울,2025.2.19 7:00,-5.4,,2.8,57,1016.4,1027.5
108,서울,2025.2.19 8:00,-5.4,,2.8,60,1017.1,1028.2
108,서울,2025.2.19 9:00,-4.5,,4.2,57,1017.8,1028.9
108,서울,2025.2.19 10:00,-3.3,,3.7,47,1018.1,1029.2
108,서울,2025.2.19 11:00,-2.2,,3.6,42,1018.1,1029.1
108,서울,2025.2.19 12:00,-1.4,,4.1,39,1017.7,1028.7
108,서울,2025.2.19 13:00,-0.8,,3.9,38,1017,1028
108,서울,2025.2.19 14:00,-0.1,,4.1,36,1016.5,1027.4
108,서울,2025.2.19 15:00,1,,3.4,32,1016.3,1027.2
108,서울,2025.2.19 16:00,0.8,,4.2,30,1016.3,1027.2
108,서울,2025.2.19 17:00,0.8,,3.3,29,1016.4,1027.3
108,서울,2025.2.19 18:00,-0.6,,3.8,30,1016.4,1027.3
108,서울,2025.2.19 19:00,-1.5,,3.2,35,1017.2,1028.2
108,서울,2025.2.19 20:00,-2.3,,3.2,38,1017.9,1028.9
108,서울,2025.2.19 21:00,-3.1,,4.1,42,1018.6,1029.7
108,서울,2025.2.19 22:00,-3.8,,2.3,45,1018.8,1029.9
108,서울,2025.2.19 23:00,-4.3,,1.8,46,1018.8,1029.9
108,서울,2025.2.20 0:00,-4.9,,1.5,48,1018.9,1030
108,서울,2025.2.20 1:00,-5.5,,1.7,49,1018.8,1030
108,서울,2025.2.20 2:00,-5.6,,2.1,52,1018.7,1029.9
108,서울,2025.2.20 3:00,-5.5,,1.6,54,1018.8,1030
108,서울,2025.2.20 4:00,-6.1,,0.7,56,1018.7,1029.9
108,서울,2025.2.20 5:00,-6.4,,0.6,57,1018.7,1029.9
108,서울,2025.2.20 6:00,-6.2,,1.1,59,1018.9,1030.1
108,서울,2025.2.20 7:00,-6.5,,0.8,61,1019.3,1030.5
108,서울,2025.2.20 8:00,-6.1,,1.2,61,1019.9,1031.1
108,서울,2025.2.20 9:00,-4.3,,2.4,53,1020,1031.1
108,서울,2025.2.20 10:00,-2.8,,3,46,1020.3,1031.4
108,서울,2025.2.20 11:00,-1.3,,3.8,36,1019.9,1030.9
108,서울,2025.2.20 12:00,-0.6,,4,32,1019.4,1030.4
108,서울,2025.2.20 13:00,-0.3,,4.4,32,1018.2,1029.1
108,서울,2025.2.20 14:00,1,,3.5,31,1017.6,1028.5
108,서울,2025.2.20 15:00,1.4,,4.1,32,1017,1027.9
108,서울,2025.2.20 16:00,1.8,,3.8,31,1017.2,1028
108,서울,2025.2.20 17:00,1.2,,3.7,29,1017.1,1028
108,서울,2025.2.20 18:00,-0.3,,3.2,29,1017.5,1028.4
108,서울,2025.2.20 19:00,-1.5,,3.6,30,1018,1029
108,서울,2025.2.20 20:00,-2,,3.3,32,1018.2,1029.2
108,서울,2025.2.20 21:00,-2.7,,3.9,35,1018.8,1029.8
108,서울,2025.2.20 22:00,-3.5,,2.9,43,1019.3,1030.4
108,서울,2025.2.20 23:00,-4.3,,3.1,50,1019.2,1030.3
108,서울,2025.2.21 0:00,-4.9,,2.9,52,1019.3,1030.4
108,서울,2025.2.21 1:00,-5.4,,2.2,53,1019.3,1030.5
108,서울,2025.2.21 2:00,-5.8,,1.1,54,1019.5,1030.7
108,서울,2025.2.21 3:00,-6.1,,1.5,57,1019.3,1030.5
108,서울,2025.2.21 4:00,-6.2,,1.7,60,1019.2,1030.4
108,서울,2025.2.21 5:00,-6.3,,1.3,61,1019.2,1030.4
108,서울,2025.2.21 6:00,-6.1,,1.8,62,1019.5,1030.7
108,서울,2025.2.21 7:00,-6.1,,1.5,64,1019.8,1031
108,서울,2025.2.21 8:00,-6.3,,0.9,64,1020.1,1031.3
108,서울,2025.2.21 9:00,-4.6,,1.9,59,1020.3,1031.4
108,서울,2025.2.21 10:00,-3,,2.9,50,1020.2,1031.3
108,서울,2025.2.21 11:00,-1.2,,2.2,43,1020,1031
108,서울,2025.2.21 12:00,-0.4,,3.5,36,1019.5,1030.5
108,서울,2025.2.21 13:00,1,,2.7,32,1018.5,1029.4
108,서울,2025.2.21 14:00,2.2,,3.6,33,1018.1,1028.9
108,서울,2025.2.21 15:00,2.2,,4.2,34,1018.2,1029
108,서울,2025.2.21 16:00,1.9,,4.2,33,1018.1,1029
108,서울,2025.2.21 17:00,1.7,,3.2,39,1018,1028.9
108,서울,2025.2.21 18:00,0.2,,4.2,27,1018.3,1029.2
108,서울,2025.2.21 19:00,-0.8,,3.7,30,1018.8,1029.8
108,서울,2025.2.21 20:00,-1.4,,4.2,37,1019.4,1030.4
108,서울,2025.2.21 21:00,-2,,4.1,39,1019.8,1030.8
108,서울,2025.2.21 22:00,-2.5,,4.3,39,1020,1031.1
108,서울,2025.2.21 23:00,-3.1,,3.2,41,1020.2,1031.3
108,서울,2025.2.22 0:00,-3.4,,3.3,48,1020.3,1031.4
108,서울,2025.2.22 1:00,-3.8,,2.1,52,1020.4,1031.5
108,서울,2025.2.22 2:00,-4.4,,0.8,55,1020.6,1031.7
108,서울,2025.2.22 3:00,-4.7,,1.9,62,1020.8,1032
108,서울,2025.2.22 4:00,-5.1,,0.8,64,1020.5,1031.7
108,서울,2025.2.22 5:00,-5.2,,2.2,69,1020.6,1031.8
108,서울,2025.2.22 6:00,-5.1,,2.2,69,1020.8,1032
108,서울,2025.2.22 7:00,-5.3,,2.4,71,1021.2,1032.4
108,서울,2025.2.22 8:00,-5.4,,1.9,72,1021.7,1032.9
108,서울,2025.2.22 9:00,-4.1,,2.2,64,1022.3,1033.4
108,서울,2025.2.22 10:00,-2.6,,1.7,55,1022,1033.1
108,서울,2025.2.22 11:00,-0.8,,2.3,43,1021.7,1032.7
108,서울,2025.2.22 12:00,0.7,,3.4,33,1021.4,1032.3
108,서울,2025.2.22 13:00,1.3,,2.8,31,1020.6,1031.5
108,서울,2025.2.22 14:00,2.5,,3.3,33,1020.2,1031
108,서울,2025.2.22 15:00,1.7,,4.4,36,1020.1,1031
108,서울,2025.2.22 16:00,2.2,,3.2,37,1019.5,1030.4
108,서울,2025.2.22 17:00,1.6,,3.3,35,1019.5,1030.4
108,서울,2025.2.22 18:00,0.1,,2.5,42,1019.6,1030.5
108,서울,2025.2.22 19:00,-1,,3.2,47,1019.8,1030.8
108,서울,2025.2.22 20:00,-1.4,,3,50,1020.2,1031.2
108,서울,2025.2.22 21:00,-2.2,,2.7,36,1020.9,1032
108,서울,2025.2.22 22:00,-3.2,,3.6,43,1021.4,1032.5
108,서울,2025.2.22 23:00,-4,,3.2,48,1021.2,1032.3
108,서울,2025.2.23 0:00,-4.8,,1.1,51,1021.2,1032.4
108,서울,2025.2.23 1:00,-5.5,,1.7,53,1021.1,1032.3
108,서울,2025.2.23 2:00,-5.7,,2,54,1021.3,1032.5
108,서울,2025.2.23 3:00,-6,,1.3,55,1021.1,1032.3
108,서울,2025.2.23 4:00,-6.2,,0.6,57,1020.6,1031.8
108,서울,2025.2.23 5:00,-6.4,,1.5,57,1020.4,1031.6
108,서울,2025.2.23 6:00,-6.2,,2.1,57,1020.6,1031.8
108,서울,2025.2.23 7:00,-6.1,,2,57,1020.7,1031.9
108,서울,2025.2.23 8:00,-6.2,,2.1,59,1020.9,1032.1
108,서울,2025.2.23 9:00,-4.8,,3.4,52,1021.2,1032.4
108,서울,2025.2.23 10:00,-3.6,,3.6,43,1020.9,1032
108,서울,2025.2.23 11:00,-2,,3.2,38,1020.4,1031.4
108,서울,2025.2.23 12:00,-1.4,,3.9,37,1019.6,1030.6
108,서울,2025.2.23 13:00,-1.4,,4.3,35,1018.5,1029.5
108,서울,2025.2.23 14:00,0,,4,32,1018,1028.9
108,서울,2025.2.23 15:00,0.1,,5.3,30,1017.6,1028.5
108,서울,2025.2.23 16:00,0.2,,4.1,31,1017.5,1028.4
108,서울,2025.2.23 17:00,0,,4.8,30,1017.5,1028.4
108,서울,2025.2.23 18:00,-1.6,,4,35,1018,1029
108,서울,2025.2.23 19:00,-2.6,,3.2,38,1018.5,1029.5
108,서울,2025.2.23 20:00,-3.2,,3.8,42,1019,1030.1
108,서울,2025.2.23 21:00,-3.7,,3.5,46,1019.6,1030.7
108,서울,2025.2.23 22:00,-4.3,,2.6,48,1020,1031.1
108,서울,2025.2.23 23:00,-4.8,,2.3,50,1019.9,1031.1
108,서울,2025.2.24 0:00,-5.4,,1.9,51,1019.6,1030.8
108,서울,2025.2.24 1:00,-5.7,,1.7,53,1019.9,1031.1
108,서울,2025.2.24 2:00,-6,,0.8,53,1019.8,1031
108,서울,2025.2.24 3:00,-6,,1.8,56,1019.6,1030.8
108,서울,2025.2.24 4:00,-6.1,,1.6,57,1019.3,1030.5
108,서울,2025.2.24 5:00,-6,,1.2,59,1019.5,1030.7
108,서울,2025.2.24 6:00,-5.9,,2.3,61,1019.6,1030.8
108,서울,2025.2.24 7:00,-6.2,,1.5,63,1019.7,1030.9
108,서울,2025.2.24 8:00,-5.9,,1.9,64,1020.2,1031.4
108,서울,2025.2.24 9:00,-3.9,,2.9,55,1021.1,1032.2
108,서울,2025.2.24 10:00,-2.5,,3.1,46,1021.5,1032.6
108,서울,2025.2.24 11:00,-0.9,,3.2,39,1021.5,1032.5
108,서울,2025.2.24 12:00,0.5,,3,35,1021.2,1032.1
108,서울,2025.2.24 13:00,1.4,,3.9,31,1020.4,1031.3
108,서울,2025.2.24 14:00,2.6,,4.2,31,1019.6,1030.4
108,서울,2025.2.24 15:00,3.6,,4.1,29,1019.3,1030.1
108,서울,2025.2.24 16:00,4.5,,3.5,32,1019.1,1029.9
108,서울,2025.2.24 17:00,4.3,,2.7,32,1019,1029.8
108,서울,2025.2.24 18:00,2.7,,3.4,37,1019.4,1030.2
108,서울,2025.2.24 19:00,1.5,,2.1,42,1019.6,1030.5
108,서울,2025.2.24 20:00,0.7,,1.2,47,1019.8,1030.7
108,서울,2025.2.24 21:00,0.2,,2.1,55,1020.4,1031.3
108,서울,2025.2.24 22:00,0.2,,2.3,65,1020.5,1031.4
108,서울,2025.2.24 23:00,-0.4,,0.4,65,1020,1031
108,서울,2025.2.25 0:00,-1.3,,0.7,70,1019.6,1030.6
108,서울,2025.2.25 1:00,-1.4,,2,73,1019.8,1030.8
108,서울,2025.2.25 2:00,-1.4,,1.5,77,1019.6,1030.6
108,서울,2025.2.25 3:00,-1.7,,1.8,79,1019.4,1030.4
108,서울,2025.2.25 4:00,-1.9,,1.1,80,1018.9,1029.9
108,서울,2025.2.25 5:00,-2.3,,0.1,83,1018.6,1029.6
108,서울,2025.2.25 6:00,-2.7,,2.1,84,1018.1,1029.1
108,서울,2025.2.25 7:00,-3,,2.2,83,1017.9,1029
108,서울,2025.2.25 8:00,-2.9,,1.5,82,1018.2,1029.3
108,서울,2025.2.25 9:00,-0.9,,1.8,79,1018.1,1029.1
108,서울,2025.2.25 10:00,2.8,,2.8,66,1017.3,1028.1
108,서울,2025.2.25 11:00,4.6,,4.3,57,1016.6,1027.3
108,서울,2025.2.25 12:00,5,,4.4,54,1015.7,1026.4
108,서울,2025.2.25 13:00,5.4,,5.1,53,1014.9,1025.6
108,서울,2025.2.25 14:00,5.2,,5.3,56,1014,1024.7
108,서울,2025.2.25 15:00,5.2,,4.7,60,1013.4,1024.1
108,서울,2025.2.25 16:00,5.6,,3,61,1012.9,1023.5
108,서울,2025.2.25 17:00,5.5,,4.6,60,1012.1,1022.7
108,서울,2025.2.25 18:00,5,,3.3,67,1012.2,1022.9
108,서울,2025.2.25 19:00,4.7,,4.4,69,1012.3,1023
108,서울,2025.2.25 20:00,4.5,,3.5,72,1012.4,1023.1
108,서울,2025.2.25 21:00,4.2,,3.7,75,1012.3,1023
108,서울,2025.2.25 22:00,3.7,,2.9,78,1012.4,1023.1
108,서울,2025.2.25 23:00,3.2,,2,81,1012.4,1023.1
108,서울,2025.2.26 0:00,2.9,,1.9,83,1012.2,1022.9
108,서울,2025.2.26 1:00,3.1,,2,84,1012.2,1022.9
108,서울,2025.2.26 2:00,3.2,,1.1,84,1012.2,1022.9
108,서울,2025.2.26 3:00,3.3,,1.6,85,1011.8,1022.5
108,서울,2025.2.26 4:00,3.1,,1.7,86,1011.8,1022.5
108,서울,2025.2.26 5:00,2.4,,1.9,87,1012,1022.8
108,서울,2025.2.26 6:00,1.9,,2.5,87,1012.3,1023.1
108,서울,2025.2.26 7:00,1.2,,0.4,86,1012.4,1023.2
108,서울,2025.2.26 8:00,1.1,,2.4,90,1013.2,1024
108,서울,2025.2.26 9:00,1.7,,2.6,87,1014.1,1024.9
108,서울,2025.2.26 10:00,2.5,,2.7,63,1014.5,1025.3
108,서울,2025.2.26 11:00,3.4,,3.5,50,1014.8,1025.6
108,서울,2025.2.26 12:00,5.3,,3.2,29,1014.4,1025.1
108,서울,2025.2.26 13:00,7,,4,18,1013.7,1024.3
108,서울,2025.2.26 14:00,7.7,,3.8,19,1012.9,1023.5
108,서울,2025.2.26 15:00,8.3,,4.5,22,1012.2,1022.7
108,서울,2025.2.26 16:00,8.4,,5.1,22,1011.9,1022.4
108,서울,2025.2.26 17:00,8.1,,3.8,23,1011.8,1022.3
108,서울,2025.2.26 18:00,6.1,,3.1,23,1012,1022.6
108,서울,2025.2.26 19:00,4.4,,2.4,26,1012.3,1023
108,서울,2025.2.26 20:00,3.4,,1.8,23,1012.9,1023.6
108,서울,2025.2.26 21:00,2.3,,1.2,25,1013,1023.8
108,서울,2025.2.26 22:00,1.5,,1.6,28,1013.4,1024.2
108,서울,2025.2.26 23:00,1.2,,1.9,32,1013.3,1024.1
108,서울,2025.2.27 0:00,0.8,,1.5,37,1013.4,1024.2
108,서울,2025.2.27 1:00,0.6,,0.9,40,1013.2,1024.1
108,서울,2025.2.27 2:00,-0.1,,0.1,43,1013.2,1024.1
108,서울,2025.2.27 3:00,-0.7,,1.5,42,1012.7,1023.6
108,서울,2025.2.27 4:00,-1.1,,2,42,1012.3,1023.2
108,서울,2025.2.27 5:00,-1.3,,2,44,1012.4,1023.3
108,서울,2025.2.27 6:00,-1.7,,2.2,45,1012.7,1023.6
108,서울,2025.2.27 7:00,-1.9,,1.6,47,1013,1024
108,서울,2025.2.27 8:00,-1.7,,2,46,1013.6,1024.6
108,서울,2025.2.27 9:00,1.4,,1.6,40,1013.9,1024.7
108,서울,2025.2.27 10:00,4.6,,1.6,30,1013.5,1024.2
108,서울,2025.2.27 11:00,6.4,,2.4,25,1013.2,1023.8
108,서울,2025.2.27 12:00,9.5,,1.5,19,1012.5,1023
108,서울,2025.2.27 13:00,11.5,,2.2,17,1011.4,1021.8
108,서울,2025.2.27 14:00,12.8,,3.3,15,1010.1,1020.4
108,서울,2025.2.27 15:00,13.9,,3,13,1009.1,1019.4
108,서울,2025.2.27 16:00,14,,2.3,13,1008.7,1019
108,서울,2025.2.27 17:00,13.1,,3,14,1008.2,1018.5
108,서울,2025.2.27 18:00,11.6,,1.9,18,1007.7,1018.1
108,서울,2025.2.27 19:00,9.6,,1.5,21,1008,1018.4
108,서울,2025.2.27 20:00,8.2,,1.9,26,1008.4,1018.9
108,서울,2025.2.27 21:00,7.4,,2,27,1008.7,1019.2
108,서울,2025.2.27 22:00,6.1,,1.7,28,1008.9,1019.5
108,서울,2025.2.27 23:00,5,,1.4,31,1009.2,1019.8
108,서울,2025.2.28 0:00,5,,0.7,31,1009.1,1019.7
108,서울,2025.2.28 1:00,5.1,,0.2,28,1009.2,1019.8
108,서울,2025.2.28 2:00,5.5,,0.7,30,1009.4,1020
108,서울,2025.2.28 3:00,5.3,,1.2,36,1009.1,1019.7
108,서울,2025.2.28 4:00,4.3,,1.8,39,1008.4,1019.1
108,서울,2025.2.28 5:00,3.9,,1.1,39,1008.4,1019.1
108,서울,2025.2.28 6:00,3.8,,1.4,40,1008.3,1019
108,서울,2025.2.28 7:00,3.9,,1.8,43,1008.1,1018.8
108,서울,2025.2.28 8:00,4.1,,1.5,44,1008.6,1019.3
108,서울,2025.2.28 9:00,5.4,,1.1,42,1009.1,1019.7
108,서울,2025.2.28 10:00,6.7,,0.4,43,1009.9,1020.5
108,서울,2025.2.28 11:00,8.4,,2.7,43,1010.4,1020.9
108,서울,2025.2.28 12:00,9.1,,2.3,47,1010.7,1021.2
108,서울,2025.2.28 13:00,11.3,,2.3,47,1010,1020.4
108,서울,2025.2.28 14:00,13.1,,2.2,48,1009.6,1019.9
108,서울,2025.2.28 15:00,12.8,,1.4,51,1009.5,1019.8
108,서울,2025.2.28 16:00,13.2,,2.3,51,1009.1,1019.4
108,서울,2025.2.28 17:00,13.1,,1.4,53,1008.8,1019.1
108,서울,2025.2.28 18:00,11.7,,1.5,57,1008.8,1019.2
108,서울,2025.2.28 19:00,10.1,,0.5,61,1009.1,1019.5
108,서울,2025.2.28 20:00,8.9,,1,66,1009.4,1019.9
108,서울,2025.2.28 21:00,8,,1.6,71,1009.8,1020.3
108,서울,2025.2.28 22:00,7.3,,1.5,73,1009.9,1020.4
108,서울,2025.2.28 23:00,6.8,,0.1,74,1010.1,1020.7
108,서울,2025.3.1 0:00,6.2,,1.8,75,1009.9,1020.5
108,서울,2025.3.1 1:00,5.4,,1.6,78,1009.8,1020.4
108,서울,2025.3.1 2:00,5,,0.8,80,1010,1020.6
108,서울,2025.3.1 3:00,4.7,,1.6,81,1009.9,1020.6
108,서울,2025.3.1 4:00,4.2,,1.9,82,1009.6,1020.3
108,서울,2025.3.1 5:00,3.5,,2.2,83,1009.1,1019.8
108,서울,2025.3.1 6:00,3.4,,2.2,84,1009.1,1019.8
108,서울,2025.3.1 7:00,3.6,,1.8,86,1008.5,1019.2
108,서울,2025.3.1 8:00,4.1,,1.9,83,1008.7,1019.4
108,서울,2025.3.1 9:00,5.6,,2.4,78,1009,1019.6
108,서울,2025.3.1 10:00,6.6,,3,70,1008.4,1019
108,서울,2025.3.1 11:00,9.3,,2.6,60,1007.7,1018.1
108,서울,2025.3.1 12:00,12.2,,2.1,49,1007.2,1017.5
108,서울,2025.3.1 13:00,12.8,,2.1,49,1006.4,1016.7
108,서울,2025.3.1 14:00,12.2,,1.4,51,1006,1016.3
108,서울,2025.3.1 15:00,11.4,0.4,3.3,63,1003.9,1014.2
108,서울,2025.3.1 16:00,12.2,,2,64,1004,1014.3
108,서울,2025.3.1 17:00,12.5,,2,60,1004.3,1014.6
108,서울,2025.3.1 18:00,12.3,0.2,0.6,58,1005.4,1015.7
108,서울,2025.3.1 19:00,11.3,,2.2,62,1005.4,1015.7
108,서울,2025.3.1 20:00,10.2,,2.5,65,1005.1,1015.5
108,서울,2025.3.1 21:00,9.5,0,1.4,67,1005.4,1015.8
108,서울,2025.3.1 22:00,9.1,,1.2,70,1006.2,1016.6
